,executive_order_number,title,signing_date,disposition_notes,president,days,count
113,7645.0,Exemption of George G. Hedgcock From Compulsory Retirement for Age,1937-06-24,"Amends: 
    
    EO 6338, October 14, 1933; 
    
    EO 6862, September 30, 1934; 
    
    EO 7208, October 19, 1935; 
    
    EO 7475, October 19, 1936
Note: This Executive order was not received for publication in the Federal Register.",Franklin D Roosevelt,1573,1829.0
114,7646.0,Exemption of Hoffman Philip From Compulsory Retirement for Age,1937-06-28,Note: This Executive order was not received for publication in the Federal Register.,Franklin D Roosevelt,1577,1830.0
112,7644.0,"Authorizing Transfer of Certain Employees of the Government-Operated Star Route Service Bureau, Post Office Department, to Positions in the Postal Service",1937-06-28,Note: This Executive order was not received for publication in the Federal Register.,Franklin D Roosevelt,1577,1828.0
110,7642.0,Exemption of Burton Smith From Compulsory Retirement for Age,1937-06-22,Note: This Executive order was not received for publication in the Federal Register.,Franklin D Roosevelt,1571,1826.0
111,7643.0,"Establishing Bombay Hook Migratory Waterfowl Refuge, Delaware",1937-06-22,"Federal Register page and date: 2 FR 1305, June 25, 1937",Franklin D Roosevelt,1571,1827.0
109,7641.0,"Transferring to the Secretary of the Treasury the Functions Delegated to the Secretary of Labor by   2889 of June 18, 1918",1937-06-22,"Federal Register page and date: 2 FR 1295, June 24, 1937
Amends: 
    
    EO 2889, June 18, 1918
Superseded by: EO 8186, June 29, 1939",Franklin D Roosevelt,1571,1825.0
108,7640.0,Promulgating the Effective Date of the Code of Provided for the Bituminous Coal Act of 1937 and of Section 3 of Said Act,1937-06-21,"Federal Register page and date: 2 FR 1265, June 22, 1937",Franklin D Roosevelt,1570,1824.0
106,7638.0,Exemption of William F. Staley From Compulsory Retirement for Age,1937-06-19,Note: This Executive order was not received for publication in the Federal Register.,Franklin D Roosevelt,1568,1822.0
107,7639.0,"Postponement of Effective Date of Certain Provisions of   6166 of June 10, 1933",1937-06-19,"Amends: 
    
    EO 6166, June 10, 1933
Amended by: EO 7774, December 21, 1937
Note: This Executive order was not received for publication in the Federal Register.",Franklin D Roosevelt,1568,1823.0
105,7637.0,"Exemption of John H. Thomas From Compulsory Retirement for Age, Interior Department",1937-06-19,"Amended by: EO 7912, June 16, 1938
Note: This Executive order was not received for publication in the Federal Register.",Franklin D Roosevelt,1568,1821.0
104,7636.0,"Amendment of  of January 17, 1873, Relating to the Holding of State or Local Offices by Federal Officers and Employees",1937-06-17,"Federal Register page and date: 2 FR 1259, June 19, 1937
Amends: 
    
    EO 9, January 17, 1873
Revoked by: EO 11408, April 25, 1968 (in 
      part)",Franklin D Roosevelt,1566,1820.0
103,7635.0,Exemption of Edward M. Weeks From Compulsory Retirement for Age,1937-06-16,"Amends: EO 7413, July 10, 1936
Amended by: EO 7945, August 4, 1938; EO 
      8231, August 31, 1939
Note: This Executive order was not received for publication in the Federal Register.",Franklin D Roosevelt,1565,1819.0
102,7634.0,"Reinstatement of Certain Former Foreign Service Officers - Class V, John W. Bailey, Junior and George Gregg Fuller",1937-06-16,Note: This Executive order was not received for publication in the Federal Register.,Franklin D Roosevelt,1565,1818.0
100,7632.0,Certain Places Designated as Customs Ports of Entry,1937-06-15,"Federal Register page and date: 2 FR 1245, June 18, 1937
Amends: 
    
    EO 3925, November 13, 1923
Revoked by: EO 8885, September 3, 1941 (in 
      part)
See: Treasury Decision 56073, December 10, 1963 (28 FR 13837)",Franklin D Roosevelt,1564,1816.0
101,7633.0,Authorizing the Appointment of William B. Benham to a Classified Position in the Department of Justice Without Regard to Civil Service Rules,1937-06-15,Note: This Executive order was not received for publication in the Federal Register.,Franklin D Roosevelt,1564,1817.0
99,7631.0,"Power-Site Restoration  483. Partial Revocation of  of October 23, 1914, Creating Power-Site Reserve  451",1937-06-09,"Federal Register page and date: 2 FR 1191, June 11, 1937
Amends: Executive order of October 23, 1914 (unnumbered series)",Franklin D Roosevelt,1558,1815.0
98,7630.0,Authorizing the Extension of Appointments of Certain Employees of the General Accounting Office,1937-06-08,"Amends: 
    
    EO 7063, June 5, 1935
Amended by: EO 7913, June 16, 1938 
Note: This Executive order was not received for publication in the Federal Register.",Franklin D Roosevelt,1557,1814.0
97,7629.0,Exemption of William T. Marshall From Compulsory Retirement for Age,1937-06-08,"Amends: 
    
    EO 7420, July 20, 1936
Note: This Executive order was not received for publication in the Federal Register.",Franklin D Roosevelt,1557,1813.0
96,7628.0,"Withdrawal of Public Lands, Arkansas",1937-06-08,"Federal Register page and date: 2 FR 1191, June 11, 1937
Amends: 
  
  EO 6964, February 5, 1935",Franklin D Roosevelt,1557,1812.0
95,7627.0,"Revocation of   6120 of May 2, 1933, Withdrawing Public Lands, California",1937-06-08,"Federal Register page and date: 2 FR 1191, June 11, 1937
Revokes: 
  
  EO 6120, May 2, 1933",Franklin D Roosevelt,1557,1811.0
94,7626.0,"Reinstatement of Former Foreign Service Officer - Robert F. Kelley, Class III",1937-06-03,Note: This Executive order was not received for publication in the Federal Register.,Franklin D Roosevelt,1552,1810.0
93,7625.0,"Revocation of   5144 of June 25, 1929, Withdrawing Public Lands",1937-05-29,"Federal Register page and date: 2 FR 1119, June 3, 1937
Revokes: 
    
    EO 5144, June 25, 1929",Franklin D Roosevelt,1547,1809.0
92,7624.0,"Enlarging the Tongass National Forest, Alaska",1937-05-29,"Federal Register page and date: 2 FR 1119, June 3, 1937
Amends: Proclamation 1742, June 10, 1925",Franklin D Roosevelt,1547,1808.0
91,7623.0,"Withdrawal of Public Land for the Use of the Department of Agriculture as Addition to Agriculture Field Station, Oregon",1937-05-29,"Federal Register page and date: 2 FR 1119, June 3, 1937
Revoked by: Public Land Order 5219, June 27, 1972 (37 FR 13096)",Franklin D Roosevelt,1547,1807.0
89,7621.0,"Power-Site Restoration  485. Partial Revocation of  of March 31, 1911, Creating Power-Site Reserve  178",1937-05-24,"Federal Register page and date: 2 FR 1069, May 26, 1937
Revokes: Executive order of March 31, 1911 (unnumbered series)",Franklin D Roosevelt,1542,1805.0
90,7622.0,"Withdrawal of Public Land for the Use of the United States Indian Service Hospital, Alaska",1937-05-29,"Federal Register page and date: 2 FR 1119, June 3, 1937
Revokes: 
    
    EO 6006, January 23, 1933
Revoked by: Public Land Order 1202, August 4, 1955 (20 FR 5779)",Franklin D Roosevelt,1547,1806.0
88,7620.0,"Power Site Restoration  484, Revocation of  of June 8, 1909, Creating Temporary Power Site Withdrawal  17, and Partial Revocation of  of July 2, 1910, Creating Power Reserve  17",1937-05-24,"Federal Register page and date: 2 FR 1069, May 26, 1937
Revokes: Executive order of June 8, 1909 (unnumbered series); Executive order of July 2, 1910 (unnumbered series)(in part)",Franklin D Roosevelt,1542,1804.0
87,7619.0,"Authorizing the Appointment of J.V. Taylor to the Position of Senior Soil Conservationist in the Soil Conservation Service, Department of Agriculture Without Regard to the Civil Service Rules",1937-05-20,Note: This Executive order was not received for publication in the Federal Register.,Franklin D Roosevelt,1538,1803.0
86,7618.0,"Abolishing Vineyard Haven, Massachusetts, as a Customs Port of Entry",1937-05-18,"Federal Register page and date: 2 FR 1021, May 20, 1937",Franklin D Roosevelt,1536,1802.0
85,7617.0,"Increasing the Amounts Available for Public Projects Under Clauses (F), (G), and (H) of the Emergency Relief Appropriation Act of 1936",1937-05-13,"Federal Register page and date: 2 FR 997, May 18, 1937
Amends: 
    
    EO 7469, October 13, 1936; 
    
    EO 7512, December 16, 1936; EO 7553, February 
    17, 1937",Franklin D Roosevelt,1531,1801.0
84,7616.0,"Withdrawal of Public Lands for the Use of the Agriculture Department, Wyoming",1937-05-13,"Federal Register page and date: 2 FR 997, May 18, 1937
Amends: 
    
    EO 6910, November 26, 1934
See: Public Land Order 1115, April 8, 1955 (20 FR 2464)",Franklin D Roosevelt,1531,1800.0
83,7615.0,"Revocation of   6258 of August 22, 1933, Withdrawing Public Lands, New Mexico",1937-05-13,"Federal Register page and date: 2 FR 997, May 18, 1937
Revokes: 
    
    EO 6258, August 22, 1933",Franklin D Roosevelt,1531,1799.0
82,7614.0,Excluding Certain Tracts of Land From Tongass National Forest and Restoring Them to Entry,1937-05-11,"Federal Register page and date: 2 FR 989, May 15, 1937",Franklin D Roosevelt,1529,1798.0
79,7611.0,Exemption of Harry C. Armstrong From Compulsory Retirement for Age,1937-04-26,Note: This Executive order was not received for publication in the Federal Register.,Franklin D Roosevelt,1514,1795.0
80,7612.0,Exemption of Charles H. Pierce From Compulsory Retirement for Age,1937-04-26,Note: This Executive order was not received for publication in the Federal Register.,Franklin D Roosevelt,1514,1796.0
81,7613.0,Exemption of James Robertson From Compulsory Retirement for Age,1937-04-27,"Amended by: EO 7842, March 15, 1938
Note: This Executive order was not received for publication in the Federal Register.",Franklin D Roosevelt,1515,1797.0
78,7610.0,"Amendment of   6966 of February 8, 1935, Excluding Certain Tracts of Land From the Chugach National Forest and Restoring Them to Entry",1937-04-23,"Federal Register page and date: 2 FR 885, April 27, 1937
Amends: 
    
    EO 6966, February 8, 1935",Franklin D Roosevelt,1511,1794.0
77,7609.0,"Amendment of   7070 of June 12, 1935, Prescribing Regulations Governing Appointments of Employees Paid From Emergency Funds",1937-04-23,"Federal Register page and date: 2 FR 885, April 27, 1937
Amends: 
    
    EO 7070, June 12, 1935",Franklin D Roosevelt,1511,1793.0
76,7608.0,"Revocation of   5596 of April 9, 1931, Withdrawing Public Lands, Nevada",1937-04-22,"Federal Register page and date: 2 FR 885, April 27, 1937
Revokes: 
    
    EO 5596, April 9, 1931",Franklin D Roosevelt,1510,1792.0
75,7607.0,"Transfer of Lands from Dixie National Forest to Nevada National Forest, Nevada",1937-04-19,"Federal Register page and date: 2 FR 851, April 21, 1937
Amends: Proclamation 1465, July 12, 1918
See: Public Land Order 1487, September 9, 1957 (22 FR 7309)",Franklin D Roosevelt,1507,1791.0
74,7606.0,Designating the Chairman of the United States Maritime Commission,1937-04-16,"Federal Register page and date: 2 FR 839, April 20, 1937",Franklin D Roosevelt,1504,1790.0
73,7605.0,"Revocation of   6807 of August 4, 1934, and  6863 of October 3, 1934, Withdrawing Public Lands, New Mexico",1937-04-15,"Federal Register page and date: 2 FR 839, April 20, 1937
Revokes: 
    
    EO 6807, August 4, 1934; 
    
    EO 6863, October 3, 1934",Franklin D Roosevelt,1503,1789.0
72,7604.0,"Partial Revocation of   6473 of December 4, 1933, Withdrawing Public Lands, Wyoming",1937-04-14,"Federal Register page and date: 2 FR 835, April 17, 1937
Amends: 
    
    EO 6473, December 4, 1933",Franklin D Roosevelt,1502,1788.0
71,7603.0,"Partial Revocation of   6795 of July 26, 1934, Withdrawing Public Lands, Wyoming",1937-04-14,"Federal Register page and date: 2 FR 835, April 17, 1937
Amends: 
    
    EO 6795, July 26, 1934",Franklin D Roosevelt,1502,1787.0
70,7602.0,"Revocation of   7261-A of December 31, 1935, Amending the Instruction to Diplomatic Officers of the United States",1937-04-09,"Federal Register page and date: 2 FR 803, April 12, 1937
Revokes: EO 7261-A, December 31, 1935",Franklin D Roosevelt,1497,1786.0
69,7601.0,"Withdrawal of Public Lands to Provide Material for the Construction and Maintenance of Public Roads and Other Public Project, Oregon",1937-04-07,"Federal Register page and date:
Federal Register page and date: 2 FR 795, April 10, 1937
Revoked by: Public Land Order 5887, May 18, 1981 (46 FR 28414)",Franklin D Roosevelt,1495,1785.0
68,7600.0,Amendment of Tariff of United States Consular Fees,1937-04-07,"Federal Register page and date: 2 FR 795, April 10, 1937
Superseded by: EO 7968, September 3, 1938",Franklin D Roosevelt,1495,1784.0
67,7599.0,"Amendment of s  6910 of November 26, 1934, as Amended, and  6964 of February 5, 1935, as Amended, Withdrawing Public Lands in Certain States",1937-04-01,"Federal Register page and date: 2 FR 747, April 3, 1937
Amends: EO 6910, November 26, 1934; EO 6964, February 5, 1935",Franklin D Roosevelt,1489,1783.0
66,7598.0,Exemption of Harry M. Reynolds From Compulsory Retirement for Age,1937-03-31,Note: This Executive order was not received for publication in the Federal Register.,Franklin D Roosevelt,1488,1782.0
65,7597.0,Exemption of Harry O. Bailey From Compulsory Retirement for Age,1937-03-31,"Amends: EO 6088, March 29, 1933; EO 6998, March 30, 1935
Note: This Executive order was not received for publication in the Federal Register.",Franklin D Roosevelt,1488,1781.0
64,7596.0,"Withdrawal of Public Lands for Use of the War Department, Alaska",1937-03-31,"Federal Register page and date: 2 FR 741, April 2, 1937",Franklin D Roosevelt,1488,1780.0
63,7595.0,"Establishing Matia Island Migratory Bird Refuge, Washington",1937-03-30,"Federal Register page and date: 2 FR 741, April 2, 1937
Amends: Executive Order of July 15, 1875 (unnumbered series)
Revoked by: Public Land Order 5515, August 27, 1975 (40 FR 40811) (in part)
See: Public Land Order 6438, July 18, 1983 (48 FR 49022)",Franklin D Roosevelt,1487,1779.0
62,7594.0,"Establishing Jones Island Migratory Bird Refuge, Washington",1937-03-30,"Federal Register page and date: 2 FR 739, April 2, 1937
Revoked by: Public Land Order 5515, August 27, 1975 (40 FR 40811) (in part); Public Land Order: 6489, October 27, 1983 (48 FR 50895)
See: Public Land Order 2249, December 24, 1960 (26 FR 165); Public Land Order 6438, July 18, 1983 (48 FR 49022)",Franklin D Roosevelt,1487,1778.0
61,7593.0,"Establishing Okefenokee Wildlife Refuge, Georgia",1937-03-30,"Federal Register page and date: 2 FR 739, April 2, 1937
Amended by: EO 7994, October 27, 1938",Franklin D Roosevelt,1487,1777.0
60,7592.0,Authorizing the Appointment of Mrs. Etta May Gilley to a Position in the Postal Service Without Regard to the Civil Service Rules,1937-03-29,Note: This Executive order was not received for publication in the Federal Register.,Franklin D Roosevelt,1486,1776.0
59,7591.0,Exemption of Reinhardt Thiessen From Compulsory Retirement for Age,1937-03-29,Note: This Executive order was not received for publication in the Federal Register.,Franklin D Roosevelt,1486,1775.0
58,7590.0,"Partial Revocation of   6119 of May 2, 1933, Withdrawing Public Lands, California",1937-03-29,"Federal Register page and date: 2 FR 721, March 31, 1937
Amends: EO 6119, May 2, 1933",Franklin D Roosevelt,1486,1774.0
57,7589.0,"Partial Revocation of   4914 of June 23, 1928, Withdrawing Public Lands, Wyoming",1937-03-27,"Federal Register page and date: 2 FR 720, March 31, 1937
Amends: EO 4914, June 23, 1928",Franklin D Roosevelt,1484,1773.0
56,7588.0,Restoring to the Territory of Hawaii a Portion of the Fort Shafter Military Reservation,1937-03-27,"Federal Register page and date: 2 FR 720, March 31, 1937",Franklin D Roosevelt,1484,1772.0
55,7587.0,Authorizing Certain Employees of the National Labor Relations Board To Acquire a Competitive Classified Civil Service Status,1937-03-27,"Federal Register page and date: 2 FR 719, March 31, 1937
Amends: EO 6763, June 29, 1934; EO 7408, July 6, 1936",Franklin D Roosevelt,1484,1771.0
